symbol,timestamp,open,high,low,close,volume,trade_count,vwap
DOGE/USD,2021-09-17 05:00:00+00:00,0.252,0.2599,0.2375,0.2433,144524450.0,28711.0,0.2466743049
DOGE/USD,2021-09-18 05:00:00+00:00,0.2434,0.2474,0.2384,0.2399,44886558.0,9769.0,0.2426401368
DOGE/USD,2021-09-19 05:00:00+00:00,0.2399,0.2414,0.2186,0.223,81253519.0,16461.0,0.2307415531
DOGE/USD,2021-09-20 05:00:00+00:00,0.2229,0.2242,0.1988,0.2067,241185101.0,48383.0,0.2101710253
DOGE/USD,2021-09-21 05:00:00+00:00,0.2068,0.2184,0.1976,0.203,99621600.0,27702.0,0.206313149
DOGE/USD,2021-09-22 05:00:00+00:00,0.203,0.2304,0.203,0.2249,107159055.0,25292.0,0.2194592888
DOGE/USD,2021-09-23 05:00:00+00:00,0.2248,0.229,0.2176,0.2218,64897084.0,13418.0,0.2238191639
DOGE/USD,2021-09-24 05:00:00+00:00,0.2215,0.2237,0.1968,0.211,73816575.0,15033.0,0.2086465681
DOGE/USD,2021-09-25 05:00:00+00:00,0.211,0.2127,0.2026,0.2045,56506813.0,9435.0,0.2079449208
DOGE/USD,2021-09-26 05:00:00+00:00,0.2049,0.2094,0.1941,0.2069,36325801.0,8139.0,0.2039095531
DOGE/USD,2021-09-27 05:00:00+00:00,0.2069,0.2088,0.1987,0.2016,25643718.0,5220.0,0.2029525036
DOGE/USD,2021-09-28 05:00:00+00:00,0.2016,0.2026,0.1946,0.1999,35095996.0,6796.0,0.1994167945
DOGE/USD,2021-09-29 05:00:00+00:00,0.2,0.2048,0.195,0.2031,26901997.0,5941.0,0.2002074077
DOGE/USD,2021-09-30 05:00:00+00:00,0.2034,0.2058,0.1996,0.2027,27214950.0,5415.0,0.2027560533
DOGE/USD,2021-10-01 05:00:00+00:00,0.2024,0.2253,0.2018,0.217,64133412.0,13802.0,0.2158469076
DOGE/USD,2021-10-02 05:00:00+00:00,0.2171,0.225,0.2153,0.2188,40815134.0,8926.0,0.2206323058
DOGE/USD,2021-10-03 05:00:00+00:00,0.219,0.227,0.2127,0.216,51792326.0,11177.0,0.2210802053
DOGE/USD,2021-10-04 05:00:00+00:00,0.2162,0.249,0.2127,0.238,245900982.0,40988.0,0.2348898937
DOGE/USD,2021-10-05 05:00:00+00:00,0.2379,0.268,0.2327,0.2539,235916973.0,43271.0,0.2533858816
DOGE/USD,2021-10-06 05:00:00+00:00,0.2539,0.2718,0.2358,0.2441,247350420.0,42403.0,0.2523062962
DOGE/USD,2021-10-07 05:00:00+00:00,0.2442,0.2569,0.24,0.2434,125954264.0,19988.0,0.2463536206
DOGE/USD,2021-10-08 05:00:00+00:00,0.2436,0.2549,0.241,0.2452,65116558.0,16241.0,0.2468481913
DOGE/USD,2021-10-09 05:00:00+00:00,0.2456,0.2525,0.2423,0.2464,45065282.0,11020.0,0.2469085589
DOGE/USD,2021-10-10 05:00:00+00:00,0.2463,0.2487,0.2259,0.2358,45793509.0,11827.0,0.2369592061
DOGE/USD,2021-10-11 05:00:00+00:00,0.2358,0.2395,0.2225,0.2265,44496624.0,12497.0,0.2309637134
DOGE/USD,2021-10-12 05:00:00+00:00,0.2267,0.2306,0.2162,0.2293,56882541.0,12058.0,0.2237845622
DOGE/USD,2021-10-13 05:00:00+00:00,0.2291,0.2403,0.2206,0.2342,104847578.0,17608.0,0.2290932468
DOGE/USD,2021-10-14 05:00:00+00:00,0.2342,0.2389,0.2272,0.2325,63229027.0,13681.0,0.2339091624
DOGE/USD,2021-10-15 05:00:00+00:00,0.2326,0.2455,0.224,0.2372,135063662.0,24004.0,0.2349391786
DOGE/USD,2021-10-16 05:00:00+00:00,0.237,0.2445,0.2339,0.2369,65707383.0,11952.0,0.2390263748
DOGE/USD,2021-10-17 05:00:00+00:00,0.237,0.2432,0.2252,0.2401,102704429.0,16606.0,0.2363764364
DOGE/USD,2021-10-18 05:00:00+00:00,0.2402,0.2725,0.2387,0.2513,332194042.0,53228.0,0.2559542404
DOGE/USD,2021-10-19 05:00:00+00:00,0.2515,0.2521,0.24,0.2436,76142071.0,17657.0,0.2447122227
DOGE/USD,2021-10-20 05:00:00+00:00,0.2436,0.2618,0.2433,0.2525,130496453.0,20923.0,0.2533806782
DOGE/USD,2021-10-21 05:00:00+00:00,0.2522,0.2576,0.105,0.2454,119198958.0,18662.0,0.2433398834
DOGE/USD,2021-10-22 05:00:00+00:00,0.2456,0.2529,0.2353,0.2467,160356905.0,22048.0,0.2448477564
DOGE/USD,2021-10-23 05:00:00+00:00,0.2467,0.2539,0.2411,0.2492,83048395.0,13432.0,0.2485977326
DOGE/USD,2021-10-24 05:00:00+00:00,0.2493,0.2834,0.2458,0.2714,390109292.0,54023.0,0.2652448351
DOGE/USD,2021-10-25 05:00:00+00:00,0.2715,0.2734,0.2585,0.2629,168632824.0,19981.0,0.2652186085
DOGE/USD,2021-10-26 05:00:00+00:00,0.2629,0.2743,0.2521,0.2617,139715824.0,21192.0,0.2643496051
DOGE/USD,2021-10-27 05:00:00+00:00,0.2614,0.2634,0.218,0.2399,551331927.0,63196.0,0.2408499964
DOGE/USD,2021-10-28 05:00:00+00:00,0.2399,0.34,0.2397,0.2957,1195094141.0,172499.0,0.3023092307
DOGE/USD,2021-10-29 05:00:00+00:00,0.2953,0.3001,0.276,0.2855,373492086.0,46011.0,0.2884524967
DOGE/USD,2021-10-30 05:00:00+00:00,0.2855,0.295,0.258,0.269,218551324.0,31665.0,0.2751862909
DOGE/USD,2021-10-31 05:00:00+00:00,0.2689,0.2866,0.2522,0.2694,312995734.0,40659.0,0.27079416
DOGE/USD,2021-11-01 05:00:00+00:00,0.2696,0.2813,0.2665,0.2711,147573128.0,19788.0,0.2720562218
DOGE/USD,2021-11-02 05:00:00+00:00,0.2709,0.2812,0.27,0.2711,103919005.0,17058.0,0.2745765532
DOGE/USD,2021-11-03 05:00:00+00:00,0.2708,0.2776,0.2628,0.2695,98590972.0,17838.0,0.2691643202
DOGE/USD,2021-11-04 05:00:00+00:00,0.2696,0.2696,0.2541,0.2617,94504274.0,13628.0,0.2610108271
DOGE/USD,2021-11-05 05:00:00+00:00,0.2617,0.2709,0.2569,0.2646,83155172.0,11704.0,0.2623823643
DOGE/USD,2021-11-06 05:00:00+00:00,0.2647,0.2655,0.2502,0.2615,43247811.0,7451.0,0.2588100136
DOGE/USD,2021-11-07 05:00:00+00:00,0.2615,0.2753,0.2588,0.2747,63909442.0,12017.0,0.2675489596
DOGE/USD,2021-11-08 06:00:00+00:00,0.2747,0.2972,0.2711,0.2854,213761304.0,28723.0,0.283897286
DOGE/USD,2021-11-09 06:00:00+00:00,0.2854,0.2867,0.2664,0.27,82485847.0,13469.0,0.2754269224
DOGE/USD,2021-11-10 06:00:00+00:00,0.2701,0.2774,0.236,0.2602,191980124.0,26601.0,0.2591913466
DOGE/USD,2021-11-11 06:00:00+00:00,0.2604,0.2714,0.2564,0.2614,71143923.0,11377.0,0.2631118489
DOGE/USD,2021-11-12 06:00:00+00:00,0.2613,0.2627,0.2488,0.2554,53658246.0,9187.0,0.2558458184
DOGE/USD,2021-11-13 06:00:00+00:00,0.2551,0.2633,0.2551,0.261,38775107.0,6309.0,0.2597397349
DOGE/USD,2021-11-14 06:00:00+00:00,0.2613,0.2718,0.2599,0.2636,42535805.0,8975.0,0.2641302979
DOGE/USD,2021-11-15 06:00:00+00:00,0.2637,0.264,0.2431,0.2474,80571881.0,11534.0,0.2526272031
DOGE/USD,2021-11-16 06:00:00+00:00,0.2477,0.2485,0.2235,0.2351,107384199.0,14666.0,0.2367968202
DOGE/USD,2021-11-17 06:00:00+00:00,0.2352,0.2414,0.2325,0.2345,33261750.0,6730.0,0.2372882746
DOGE/USD,2021-11-18 06:00:00+00:00,0.2344,0.235,0.2153,0.2229,72800507.0,11774.0,0.2243736344
DOGE/USD,2021-11-19 06:00:00+00:00,0.223,0.2371,0.2209,0.232,35218115.0,6791.0,0.2314853113
DOGE/USD,2021-11-20 06:00:00+00:00,0.232,0.2354,0.225,0.2305,27946032.0,5216.0,0.2301418807
DOGE/USD,2021-11-21 06:00:00+00:00,0.2306,0.2314,0.2196,0.2221,39003445.0,5929.0,0.2252857248
DOGE/USD,2021-11-22 06:00:00+00:00,0.2223,0.2273,0.2167,0.221,41964823.0,6479.0,0.2203852334
DOGE/USD,2021-11-23 06:00:00+00:00,0.2212,0.2368,0.2137,0.2228,104121993.0,13291.0,0.2275957353
DOGE/USD,2021-11-24 06:00:00+00:00,0.2227,0.2233,0.2108,0.2166,62342344.0,10565.0,0.2168478551
DOGE/USD,2021-11-25 06:00:00+00:00,0.2165,0.2288,0.2145,0.2175,66138899.0,8744.0,0.2213541394
DOGE/USD,2021-11-26 06:00:00+00:00,0.2173,0.2179,0.1884,0.2054,196589720.0,27780.0,0.1994107923
DOGE/USD,2021-11-27 06:00:00+00:00,0.2053,0.2091,0.1967,0.2003,32413709.0,5183.0,0.2036430061
DOGE/USD,2021-11-28 06:00:00+00:00,0.2004,0.2086,0.1913,0.205,34549645.0,6242.0,0.2017788659
DOGE/USD,2021-11-29 06:00:00+00:00,0.2054,0.2276,0.2025,0.2165,103920595.0,15332.0,0.2174473105
DOGE/USD,2021-11-30 06:00:00+00:00,0.2164,0.225,0.2123,0.2134,76952082.0,11121.0,0.217599007
DOGE/USD,2021-12-01 06:00:00+00:00,0.2135,0.2167,0.2012,0.205,46020499.0,7785.0,0.2093133737
DOGE/USD,2021-12-02 06:00:00+00:00,0.2049,0.2231,0.2044,0.2089,73741681.0,10728.0,0.2132124429
DOGE/USD,2021-12-03 06:00:00+00:00,0.2089,0.2124,0.1305,0.1625,233197032.0,31401.0,0.1878871385
DOGE/USD,2021-12-04 06:00:00+00:00,0.1627,0.1823,0.1555,0.1788,212936975.0,31179.0,0.1653462017
DOGE/USD,2021-12-05 06:00:00+00:00,0.1788,0.1788,0.1622,0.1679,74117630.0,12245.0,0.1697429232
DOGE/USD,2021-12-06 06:00:00+00:00,0.1677,0.1841,0.1587,0.1786,102433017.0,14904.0,0.1692985005
DOGE/USD,2021-12-07 06:00:00+00:00,0.1786,0.1839,0.1731,0.1779,36805146.0,7054.0,0.178579107
DOGE/USD,2021-12-08 06:00:00+00:00,0.1782,0.1822,0.1722,0.1771,31404179.0,6182.0,0.1781681492
DOGE/USD,2021-12-09 06:00:00+00:00,0.1768,0.183,0.1687,0.1701,45115910.0,7939.0,0.1744144738
DOGE/USD,2021-12-10 06:00:00+00:00,0.1705,0.1747,0.1613,0.1661,44940455.0,8506.0,0.1673329994
DOGE/USD,2021-12-11 06:00:00+00:00,0.1664,0.17,0.1655,0.1673,27986513.0,5198.0,0.1679531775
DOGE/USD,2021-12-12 06:00:00+00:00,0.1673,0.1737,0.1633,0.1661,39225261.0,5964.0,0.1689410975
DOGE/USD,2021-12-13 06:00:00+00:00,0.1661,0.1663,0.1509,0.1569,64062362.0,11264.0,0.1582669654
DOGE/USD,2021-12-14 06:00:00+00:00,0.1572,0.2205,0.1549,0.1791,352103867.0,50473.0,0.1938098063
DOGE/USD,2021-12-15 06:00:00+00:00,0.1791,0.1862,0.1705,0.1789,97321878.0,13962.0,0.1791425385
DOGE/USD,2021-12-16 06:00:00+00:00,0.1791,0.1854,0.1724,0.1754,41016013.0,6366.0,0.1782667587
DOGE/USD,2021-12-17 06:00:00+00:00,0.1757,0.176,0.1615,0.1714,51003744.0,7703.0,0.1689598398
DOGE/USD,2021-12-18 06:00:00+00:00,0.1715,0.1757,0.1701,0.1726,20424245.0,3653.0,0.1726427193
DOGE/USD,2021-12-19 06:00:00+00:00,0.1725,0.1739,0.1666,0.1668,22858552.0,4129.0,0.1705881269
DOGE/USD,2021-12-20 06:00:00+00:00,0.1667,0.1717,0.1612,0.1708,29053669.0,5280.0,0.1659847463
DOGE/USD,2021-12-21 06:00:00+00:00,0.1708,0.1737,0.1678,0.1724,19115090.0,3945.0,0.1705569628
DOGE/USD,2021-12-22 06:00:00+00:00,0.1723,0.18,0.1712,0.1742,51029874.0,8335.0,0.1747972248
DOGE/USD,2021-12-23 06:00:00+00:00,0.1742,0.1852,0.174,0.1811,49520828.0,7572.0,0.1804538535
DOGE/USD,2021-12-24 06:00:00+00:00,0.1812,0.1955,0.1792,0.1922,64672146.0,10631.0,0.1882997112
DOGE/USD,2021-12-25 06:00:00+00:00,0.1922,0.1958,0.1852,0.1866,27086066.0,5345.0,0.1903786712
DOGE/USD,2021-12-26 06:00:00+00:00,0.1867,0.1924,0.1862,0.1898,17509010.0,3851.0,0.1896714623
DOGE/USD,2021-12-27 06:00:00+00:00,0.1898,0.1927,0.178,0.1807,34320543.0,6243.0,0.1867457586
DOGE/USD,2021-12-28 06:00:00+00:00,0.1808,0.1822,0.1718,0.1751,24730482.0,5651.0,0.1765483277
DOGE/USD,2021-12-29 06:00:00+00:00,0.1754,0.1769,0.165,0.17,37882889.0,6597.0,0.1701901815
DOGE/USD,2021-12-30 06:00:00+00:00,0.1701,0.1756,0.1697,0.1713,18743200.0,3299.0,0.1722566903
DOGE/USD,2021-12-31 06:00:00+00:00,0.171,0.1759,0.166,0.1715,42411856.0,5313.0,0.1707032029
DOGE/USD,2022-01-01 06:00:00+00:00,0.1714,0.1736,0.1701,0.1716,13914437.0,2462.0,0.1716858956
DOGE/USD,2022-01-02 06:00:00+00:00,0.1716,0.1763,0.1707,0.1718,12905465.0,2687.0,0.1735141132
DOGE/USD,2022-01-03 06:00:00+00:00,0.172,0.1732,0.1674,0.1697,18064316.0,3277.0,0.169707217
DOGE/USD,2022-01-04 06:00:00+00:00,0.17,0.1724,0.1666,0.1697,18399470.0,3230.0,0.1697347013
DOGE/USD,2022-01-05 06:00:00+00:00,0.1695,0.1708,0.1469,0.1561,64562232.0,9329.0,0.1617318876
DOGE/USD,2022-01-06 06:00:00+00:00,0.1561,0.1621,0.1491,0.1541,31164243.0,4965.0,0.156101642
DOGE/USD,2022-01-07 06:00:00+00:00,0.154,0.158,0.1492,0.1568,44221350.0,5638.0,0.1540919163
DOGE/USD,2022-01-08 06:00:00+00:00,0.1569,0.1579,0.1453,0.1516,31468004.0,4543.0,0.1512162194
DOGE/USD,2022-01-09 06:00:00+00:00,0.1518,0.1538,0.1487,0.1516,16257895.0,2508.0,0.1515105378
DOGE/USD,2022-01-10 06:00:00+00:00,0.1515,0.1521,0.1371,0.1443,56982869.0,7155.0,0.1432259057
DOGE/USD,2022-01-11 06:00:00+00:00,0.1442,0.167,0.1429,0.1531,97942706.0,11841.0,0.1549074002
DOGE/USD,2022-01-12 06:00:00+00:00,0.153,0.1755,0.1513,0.1751,111686213.0,11084.0,0.1634921793
DOGE/USD,2022-01-13 06:00:00+00:00,0.1752,0.1956,0.1615,0.19,241061692.0,30572.0,0.1765880957
DOGE/USD,2022-01-14 06:00:00+00:00,0.19,0.22,0.1805,0.1897,317086531.0,47424.0,0.1930659787
DOGE/USD,2022-01-15 06:00:00+00:00,0.1898,0.1948,0.1787,0.1805,94152293.0,12925.0,0.187311848
DOGE/USD,2022-01-16 06:00:00+00:00,0.1804,0.1844,0.1687,0.1709,63947213.0,9063.0,0.1768910045
DOGE/USD,2022-01-17 06:00:00+00:00,0.171,0.1747,0.1656,0.1686,45003569.0,6978.0,0.1701430088
DOGE/USD,2022-01-18 06:00:00+00:00,0.169,0.1723,0.1617,0.1662,47618214.0,5969.0,0.1657244226
DOGE/USD,2022-01-19 06:00:00+00:00,0.1661,0.1678,0.1579,0.1635,41268020.0,5273.0,0.1629723686
DOGE/USD,2022-01-20 06:00:00+00:00,0.164,0.1693,0.1486,0.1525,49537924.0,7669.0,0.1576779981
DOGE/USD,2022-01-21 06:00:00+00:00,0.1524,0.1548,0.1343,0.1356,72899504.0,11518.0,0.1461174525
DOGE/USD,2022-01-22 06:00:00+00:00,0.1356,0.142,0.1201,0.1388,118177093.0,16212.0,0.1321368745
DOGE/USD,2022-01-23 06:00:00+00:00,0.1392,0.1446,0.1347,0.1369,58891855.0,7873.0,0.139398461
DOGE/USD,2022-01-24 06:00:00+00:00,0.137,0.1411,0.1258,0.134,85811195.0,11974.0,0.1325593274
DOGE/USD,2022-01-25 06:00:00+00:00,0.1339,0.1507,0.1326,0.1458,77691743.0,9264.0,0.1424493615
DOGE/USD,2022-01-26 06:00:00+00:00,0.1456,0.1534,0.1384,0.1399,80097245.0,10933.0,0.1469381485
DOGE/USD,2022-01-27 06:00:00+00:00,0.1401,0.1461,0.1362,0.1414,28567943.0,4239.0,0.1408283088
DOGE/USD,2022-01-28 06:00:00+00:00,0.1412,0.1428,0.1378,0.142,19193818.0,3059.0,0.1404389305
DOGE/USD,2022-01-29 06:00:00+00:00,0.1421,0.1443,0.1404,0.1427,21396363.0,3080.0,0.1426268575
DOGE/USD,2022-01-30 06:00:00+00:00,0.1427,0.1437,0.1364,0.1368,20753948.0,3107.0,0.1395418162
DOGE/USD,2022-01-31 06:00:00+00:00,0.137,0.144,0.1364,0.1424,31247680.0,3573.0,0.1412423905
DOGE/USD,2022-02-01 06:00:00+00:00,0.1423,0.1444,0.1413,0.1428,26959079.0,3352.0,0.1425182198
DOGE/USD,2022-02-02 06:00:00+00:00,0.1428,0.1465,0.1358,0.1388,36992639.0,4580.0,0.1396102557
DOGE/USD,2022-02-03 06:00:00+00:00,0.1385,0.1396,0.1348,0.1392,14023297.0,2341.0,0.1368478416
DOGE/USD,2022-02-04 06:00:00+00:00,0.1393,0.1505,0.1378,0.1499,29248496.0,4378.0,0.1438046929
DOGE/USD,2022-02-05 06:00:00+00:00,0.1501,0.1508,0.1449,0.1479,16788385.0,2728.0,0.1482079827
DOGE/USD,2022-02-06 06:00:00+00:00,0.1479,0.1611,0.1447,0.158,61987526.0,8171.0,0.1538364361
DOGE/USD,2022-02-07 06:00:00+00:00,0.158,0.1732,0.1549,0.168,65446660.0,9628.0,0.1641527678
DOGE/USD,2022-02-08 06:00:00+00:00,0.1679,0.17,0.153,0.1563,31852313.0,4943.0,0.1593023374
DOGE/USD,2022-02-09 06:00:00+00:00,0.1562,0.1625,0.1552,0.1577,24802692.0,3521.0,0.158897449
DOGE/USD,2022-02-10 06:00:00+00:00,0.1578,0.1607,0.1489,0.1509,31939046.0,5724.0,0.1544405614
DOGE/USD,2022-02-11 06:00:00+00:00,0.1508,0.1544,0.1421,0.1448,22290982.0,4057.0,0.1482145085
DOGE/USD,2022-02-12 06:00:00+00:00,0.1446,0.1475,0.1405,0.1447,17076178.0,2749.0,0.1432058629
DOGE/USD,2022-02-13 06:00:00+00:00,0.1447,0.1579,0.1436,0.1442,107098147.0,14956.0,0.1515297053
DOGE/USD,2022-02-14 06:00:00+00:00,0.1441,0.1495,0.1429,0.148,21155772.0,3383.0,0.1462153984
DOGE/USD,2022-02-15 06:00:00+00:00,0.148,0.1525,0.1479,0.1496,14714526.0,2677.0,0.149983681
DOGE/USD,2022-02-16 06:00:00+00:00,0.1495,0.1507,0.1463,0.1472,13105524.0,2459.0,0.1487544821
DOGE/USD,2022-02-17 06:00:00+00:00,0.1471,0.1499,0.1371,0.1412,24456449.0,3899.0,0.1425956077
DOGE/USD,2022-02-18 06:00:00+00:00,0.1412,0.1429,0.1362,0.1414,17258604.0,2891.0,0.1396736939
DOGE/USD,2022-02-19 06:00:00+00:00,0.1414,0.1466,0.1371,0.1374,21531604.0,3137.0,0.1419374196
DOGE/USD,2022-02-20 06:00:00+00:00,0.1375,0.1405,0.1352,0.1397,19346014.0,2612.0,0.1372818681
DOGE/USD,2022-02-21 06:00:00+00:00,0.1397,0.1419,0.1239,0.1259,46800283.0,5860.0,0.1328998758
DOGE/USD,2022-02-22 06:00:00+00:00,0.1257,0.132,0.1257,0.1316,15428894.0,2364.0,0.1298671701
DOGE/USD,2022-02-23 06:00:00+00:00,0.1317,0.1356,0.1066,0.1118,50428473.0,6403.0,0.1198693183
DOGE/USD,2022-02-24 06:00:00+00:00,0.1119,0.1268,0.1089,0.122,60067489.0,7545.0,0.1174626969
DOGE/USD,2022-02-25 06:00:00+00:00,0.122,0.1306,0.1206,0.1271,25073464.0,3457.0,0.1263147723
DOGE/USD,2022-02-26 06:00:00+00:00,0.1273,0.1292,0.1238,0.1249,14522613.0,1933.0,0.1265728411
DOGE/USD,2022-02-27 06:00:00+00:00,0.1251,0.1285,0.1211,0.1231,15460310.0,2434.0,0.124062502
DOGE/USD,2022-02-28 06:00:00+00:00,0.123,0.1349,0.1216,0.1322,20671802.0,3536.0,0.1294432945
DOGE/USD,2022-03-01 06:00:00+00:00,0.1323,0.1392,0.1298,0.1351,28385968.0,4160.0,0.1343396695
DOGE/USD,2022-03-02 06:00:00+00:00,0.1352,0.1373,0.1305,0.1324,16270636.0,3008.0,0.1334142639
DOGE/USD,2022-03-03 06:00:00+00:00,0.1325,0.1339,0.1249,0.1256,17481978.0,2702.0,0.1284213474
DOGE/USD,2022-03-04 06:00:00+00:00,0.1256,0.1286,0.1202,0.1223,13376099.0,2407.0,0.1247909415
DOGE/USD,2022-03-05 06:00:00+00:00,0.1227,0.1256,0.1223,0.1246,7313788.0,1284.0,0.1243491289
DOGE/USD,2022-03-06 06:00:00+00:00,0.1245,0.1251,0.1182,0.1195,12058672.0,1950.0,0.1211753171
DOGE/USD,2022-03-07 06:00:00+00:00,0.1194,0.1226,0.1133,0.1183,17708420.0,2470.0,0.1182907395
DOGE/USD,2022-03-08 06:00:00+00:00,0.1181,0.1223,0.1153,0.121,14230303.0,2139.0,0.1183949501
DOGE/USD,2022-03-09 06:00:00+00:00,0.1211,0.1244,0.1154,0.1161,15701962.0,2297.0,0.1210913702
DOGE/USD,2022-03-10 06:00:00+00:00,0.116,0.1185,0.1143,0.1162,11842056.0,2030.0,0.1164419781
DOGE/USD,2022-03-11 06:00:00+00:00,0.1163,0.1186,0.1138,0.1169,9431599.0,1650.0,0.1160671037
DOGE/USD,2022-03-12 06:00:00+00:00,0.1169,0.1171,0.1141,0.1159,8072194.0,1282.0,0.1156847238
DOGE/USD,2022-03-13 06:00:00+00:00,0.1158,0.122,0.11,0.1153,28325265.0,4011.0,0.1151750996
DOGE/USD,2022-03-14 05:00:00+00:00,0.1157,0.1165,0.1114,0.1125,21718187.0,2431.0,0.1140485094
DOGE/USD,2022-03-15 05:00:00+00:00,0.1125,0.1161,0.1102,0.1127,15252043.0,2185.0,0.1133203776
DOGE/USD,2022-03-16 05:00:00+00:00,0.1126,0.1194,0.1124,0.1186,17280616.0,2521.0,0.1156947554
DOGE/USD,2022-03-17 05:00:00+00:00,0.1189,0.1189,0.1147,0.1153,11339107.0,1795.0,0.116525179
DOGE/USD,2022-03-18 05:00:00+00:00,0.1153,0.1206,0.1143,0.1192,13367041.0,2105.0,0.1173480143
DOGE/USD,2022-03-19 05:00:00+00:00,0.1192,0.1251,0.1189,0.1222,23076549.0,3293.0,0.1228553478
DOGE/USD,2022-03-20 05:00:00+00:00,0.1225,0.1231,0.1176,0.1199,10964161.0,1726.0,0.1196425399
DOGE/USD,2022-03-21 05:00:00+00:00,0.1198,0.1238,0.1182,0.1228,14964369.0,2457.0,0.1204012138
DOGE/USD,2022-03-22 05:00:00+00:00,0.1229,0.1257,0.1212,0.1217,13550322.0,2343.0,0.1234340834
DOGE/USD,2022-03-23 05:00:00+00:00,0.1217,0.1384,0.1211,0.1356,77522625.0,9557.0,0.1311260122
DOGE/USD,2022-03-24 05:00:00+00:00,0.1359,0.1412,0.1327,0.1363,54816303.0,7984.0,0.136762592
DOGE/USD,2022-03-25 05:00:00+00:00,0.1363,0.1377,0.1275,0.1318,32398786.0,5186.0,0.1329406503
DOGE/USD,2022-03-26 05:00:00+00:00,0.1318,0.1433,0.1311,0.1412,41374980.0,5865.0,0.1372556848
DOGE/USD,2022-03-27 05:00:00+00:00,0.1412,0.1506,0.1363,0.1496,100134493.0,11856.0,0.1441054349
DOGE/USD,2022-03-28 05:00:00+00:00,0.1496,0.1539,0.1407,0.1455,59679987.0,8037.0,0.1490536154
DOGE/USD,2022-03-29 05:00:00+00:00,0.1454,0.149,0.1381,0.1415,27300138.0,4217.0,0.1436946786
DOGE/USD,2022-03-30 05:00:00+00:00,0.1416,0.146,0.1404,0.1445,23747488.0,3566.0,0.1434028869
DOGE/USD,2022-03-31 05:00:00+00:00,0.1445,0.148,0.1323,0.135,45010772.0,5740.0,0.1390253736
DOGE/USD,2022-04-01 05:00:00+00:00,0.1347,0.1442,0.1342,0.1435,22785246.0,3265.0,0.1400592856
DOGE/USD,2022-04-02 05:00:00+00:00,0.1435,0.1445,0.1363,0.1406,17626426.0,2457.0,0.140148437
DOGE/USD,2022-04-03 05:00:00+00:00,0.1406,0.1509,0.1397,0.1448,47838721.0,6057.0,0.1456761994
DOGE/USD,2022-04-04 05:00:00+00:00,0.1451,0.1567,0.1413,0.1523,78648039.0,11734.0,0.1490284188
DOGE/USD,2022-04-05 05:00:00+00:00,0.1525,0.1796,0.1497,0.1621,284638634.0,32915.0,0.1648520303
DOGE/USD,2022-04-06 05:00:00+00:00,0.1623,0.1665,0.14,0.1443,69961074.0,10537.0,0.1498626377
DOGE/USD,2022-04-07 05:00:00+00:00,0.1441,0.1522,0.1409,0.1507,43889848.0,6091.0,0.1470449297
DOGE/USD,2022-04-08 05:00:00+00:00,0.1509,0.1533,0.1405,0.1422,35301880.0,5583.0,0.1467969326
DOGE/USD,2022-04-09 05:00:00+00:00,0.1422,0.1519,0.1416,0.149,35124799.0,4258.0,0.1472922646
DOGE/USD,2022-04-10 05:00:00+00:00,0.149,0.1578,0.1449,0.1471,79760042.0,10244.0,0.1525621878
DOGE/USD,2022-04-11 05:00:00+00:00,0.1471,0.1478,0.133,0.1368,34539037.0,5487.0,0.1386994788
DOGE/USD,2022-04-12 05:00:00+00:00,0.137,0.1444,0.1347,0.1415,43397847.0,5913.0,0.139923458
DOGE/USD,2022-04-13 05:00:00+00:00,0.1415,0.1424,0.1363,0.141,21073213.0,3546.0,0.1401219672
DOGE/USD,2022-04-14 05:00:00+00:00,0.1413,0.1477,0.1364,0.1435,100075679.0,11242.0,0.142727518
DOGE/USD,2022-04-15 05:00:00+00:00,0.1436,0.1499,0.1436,0.1466,24702090.0,4639.0,0.1463660577
DOGE/USD,2022-04-16 05:00:00+00:00,0.1465,0.1466,0.1415,0.1432,13817952.0,2090.0,0.143632865
DOGE/USD,2022-04-17 05:00:00+00:00,0.1431,0.1449,0.1331,0.1343,26898145.0,3875.0,0.1395983405
DOGE/USD,2022-04-18 05:00:00+00:00,0.1342,0.1414,0.1334,0.1404,17758306.0,3028.0,0.1375150727
DOGE/USD,2022-04-19 05:00:00+00:00,0.1403,0.1457,0.1392,0.1448,19880657.0,3442.0,0.1423508656
DOGE/USD,2022-04-20 05:00:00+00:00,0.1449,0.1468,0.139,0.1406,24975018.0,3625.0,0.1428934497
DOGE/USD,2022-04-21 05:00:00+00:00,0.1406,0.1429,0.1341,0.137,22359797.0,3284.0,0.1381493996
DOGE/USD,2022-04-22 05:00:00+00:00,0.137,0.1381,0.1333,0.1342,12571412.0,2030.0,0.1357561377
DOGE/USD,2022-04-23 05:00:00+00:00,0.1342,0.1359,0.1333,0.1343,4521098.0,917.0,0.1349381573
DOGE/USD,2022-04-24 05:00:00+00:00,0.1342,0.1348,0.1248,0.129,23917869.0,3130.0,0.1306358499
DOGE/USD,2022-04-25 05:00:00+00:00,0.1287,0.1711,0.1225,0.1603,223948106.0,36725.0,0.1526575192
DOGE/USD,2022-04-26 05:00:00+00:00,0.1603,0.1667,0.135,0.1406,114166622.0,19346.0,0.1497361695
DOGE/USD,2022-04-27 05:00:00+00:00,0.1406,0.1456,0.1367,0.1391,35517465.0,6575.0,0.1407545855
