Date,EMA_12,EMA_26,MACD,Signal,RSI
2020-06-21,1.1340023106597942e-05,1.141361343750079e-05,-7.359033090284807e-08,-4.731682045607119e-09,33.38275369159854
2020-06-22,1.1308526739405237e-05,1.139299738434113e-05,-8.447064493589223e-08,-2.067947462366414e-08,30.493092827671447
2020-06-23,1.1305871963998047e-05,1.1385462074335009e-05,-7.959011033696237e-08,-3.246160176632379e-08,37.70253882991202
2020-06-24,1.1301507084418205e-05,1.1377464901919756e-05,-7.595781750155147e-08,-4.116084491336932e-08,39.521987928479646
2020-06-25,1.1259661619132231e-05,1.1351690580300469e-05,-9.202896116823816e-08,-5.133446816434309e-08,31.279531925281105
2020-06-26,1.1216660455327409e-05,1.1324169356159759e-05,-1.0750890083235039e-07,-6.256935469794456e-08,43.76859876388995
2020-06-27,1.1143983356875693e-05,1.1281213056843573e-05,-1.372296999678804e-07,-7.750142375193173e-08,24.96242055279562
2020-06-28,1.1040763814252953e-05,1.1221349595583153e-05,-1.8058578133019928e-07,-9.811829526758524e-08,15.390559049035986
2020-06-29,1.0965475529697729e-05,1.1171722956254326e-05,-2.062474265565969e-07,-1.1974412152538757e-07,21.701158032597363
2020-06-30,1.0897650589023297e-05,1.1123788916184665e-05,-2.261383271613683e-07,-1.4102296265258372e-07,22.90853869661514
2020-07-01,1.0844688750075368e-05,1.1081537784308896e-05,-2.3684903423352762e-07,-1.601881769687725e-07,21.73528339375703
2020-07-02,1.0829520078104725e-05,1.1056689976750175e-05,-2.271698986454501e-07,-1.7358452130410803e-07,32.22573856283441
2020-07-03,1.0794895055987979e-05,1.1023191269905412e-05,-2.282962139174338e-07,-1.845268598267732e-07,30.794902820476935
2020-07-04,1.0750188255394126e-05,1.0984754942662636e-05,-2.3456668726850967e-07,-1.9453482531512052e-07,30.210169416696232
2020-07-05,1.0716148961848733e-05,1.0950990343009778e-05,-2.3484138116104546e-07,-2.0259613648430553e-07,30.048050321125572
2020-07-06,1.0683870771086205e-05,1.0918053334038115e-05,-2.3418256295190947e-07,-2.0891342177782634e-07,30.218936103321667
2020-07-07,1.0863519523341321e-05,1.0987204024905252e-05,-1.2368450156393058e-07,-1.9186763773504719e-07,60.081029728475364
2020-07-08,1.1331952214525764e-05,1.1203583876100434e-05,1.2836833842533043e-07,-1.2782044250297166e-07,77.27924034473315
2020-07-09,1.2914369630882573e-05,1.1974997323859291e-05,9.393723070232818e-07,8.561810740227904e-08,93.09949615914408
2020-07-10,1.3994327997630448e-05,1.2564560412072956e-05,1.4297675855574924e-06,3.544480030333217e-07,82.1677194973219
2020-07-11,1.4326055456941837e-05,1.2830189750671587e-05,1.4958657062702504e-06,5.827315436807075e-07,65.47730442562505
2020-07-12,1.478936289388212e-05,1.3164068568922112e-05,1.6252943249600073e-06,7.912440999365674e-07,68.67277110950671
2020-07-13,1.5065393389050705e-05,1.341736431288921e-05,1.6480290761614955e-06,9.626010951815532e-07,65.82690810352977
2020-07-14,1.4963660914412535e-05,1.3490458238149462e-05,1.4732026762630737e-06,1.0647214113978573e-06,59.14577633471303
2020-07-15,1.4969138428280806e-05,1.3602221683809226e-05,1.3669167444715798e-06,1.125160478012602e-06,60.20832231378292
2020-07-16,1.48317989926342e-05,1.3637348381051346e-05,1.1944506115828534e-06,1.1390185047266522e-06,57.39883674657012
2020-07-17,1.4648541870035939e-05,1.3637591293250914e-05,1.0109505767850246e-06,1.1134049191383268e-06,56.65826734145898
2020-07-18,1.4545347844592657e-05,1.3662790508910448e-05,8.825573356822094e-07,1.0672354024471034e-06,57.538915637515395
2020-07-19,1.4759303291547185e-05,1.3831180711939087e-05,9.281225796080971e-07,1.0394128378793022e-06,60.82696398509167
2020-07-20,1.48635637761596e-05,1.3950130025241962e-05,9.134337509176376e-07,1.0142170204869693e-06,59.68804489677713
2020-07-21,1.4844027269309753e-05,1.4008385318308158e-05,8.356419510015945e-07,9.785020065898944e-07,55.8159733046945
2020-07-22,1.4877133089837403e-05,1.4086224561599368e-05,7.909085282380348e-07,9.409833109195224e-07,52.49452494032554
2020-07-23,1.488974876537305e-05,1.4150884592652683e-05,7.388641727203675e-07,9.005594832796915e-07,28.463803239026944
2020-07-24,1.4909825891865994e-05,1.4215282036721165e-05,6.945438551448285e-07,8.59356357652719e-07,32.24313558997528
2020-07-25,1.487606893966858e-05,1.4250476382340545e-05,6.255925573280359e-07,8.126035975877825e-07,42.96840085702981
2020-07-26,1.4873508753246951e-05,1.4295583889421098e-05,5.779248638258538e-07,7.656678508353968e-07,36.768937294594764
2020-07-27,1.4852802488812156e-05,1.4328423455717372e-05,5.243790330947839e-07,7.174100872872743e-07,39.4366318461054
2020-07-28,1.4757987956518115e-05,1.4321614905582818e-05,4.363730509352972e-07,6.612026800168789e-07,48.81190031294314
2020-07-29,1.4723987305043125e-05,1.4337568151238216e-05,3.864191538049089e-07,6.062459747744849e-07,46.58058203977478
2020-07-30,1.467773546994898e-05,1.4343922390178436e-05,3.338130797705431e-07,5.517593957736967e-07,52.915061296788686
2020-07-31,1.4688634591736626e-05,1.4373897010281418e-05,3.1473758145520777e-07,5.043550329099989e-07,59.486100994143634
2020-08-01,1.46747753166048e-05,1.4390537920881296e-05,2.842373957235042e-07,4.6033150547269997e-07,55.49085667616195
2020-08-02,1.5015818779337127e-05,1.4575798654472676e-05,4.400201248644511e-07,4.562692293510502e-07,57.979147433815434
2020-08-03,1.5046153069514886e-05,1.4622998136770444e-05,4.2315493274444204e-07,4.496463700297286e-07,48.437245065039505
2020-08-04,1.5103291605613616e-05,1.4681854093613864e-05,4.214375119997514e-07,4.4400459842373316e-07,55.1039144883312
2020-08-05,1.5261213842018527e-05,1.4789108319438434e-05,4.7210552258009265e-07,4.496247832550051e-07,57.581175391413566
2020-08-06,1.5371607721244732e-05,1.4877231707405133e-05,4.943760138395994e-07,4.5857502937192395e-07,57.168792644543274
2020-08-07,1.5500714018453413e-05,1.4976014444123357e-05,5.246995743300555e-07,4.7179993836355026e-07,58.17396925071704
2020-08-08,1.55559448103128e-05,1.5041473682746771e-05,5.144711275660288e-07,4.80334176204046e-07,58.00479417525325
2020-08-09,1.5616966529290333e-05,1.5108963482814919e-05,5.080030464754145e-07,4.858679502583197e-07,57.56233455067696
2020-08-10,1.5639393354063176e-05,1.5157391438925948e-05,4.820019151372279e-07,4.850947432341014e-07,57.01538168347498
2020-08-11,1.5680966701672486e-05,1.5213112081488743e-05,4.6785462018374297e-07,4.816467186240297e-07,62.05159438770354
2020-08-12,1.5647094048323506e-05,1.5231458923963956e-05,4.1563512435955006e-07,4.684443997711338e-07,56.515064187329834
2020-08-13,1.5671211872099715e-05,1.527385899647543e-05,3.973528756242862e-07,4.542260949417643e-07,59.43069235682293
2020-08-14,1.5696793308563314e-05,1.5315609530744886e-05,3.811837778184284e-07,4.3961763151709715e-07,57.747348691490984
2020-08-15,1.578157380635423e-05,1.538466560581595e-05,3.969082005382806e-07,4.3107574532133385e-07,61.315318431809104
2020-08-16,1.5832434694166452e-05,1.5438554788876525e-05,3.938799052899275e-07,4.236365773150526e-07,42.40461924044511
2020-08-17,1.5870202868791124e-05,1.5485915754828398e-05,3.8428711396272665e-07,4.157666846445875e-07,62.404615135675314
2020-08-18,1.5955672057658417e-05,1.555553329865063e-05,4.001387590077862e-07,4.1264109951722726e-07,63.88852701346035
2020-08-19,1.595692582063301e-05,1.5585776870379713e-05,3.711489502532955e-07,4.0434266966444094e-07,47.544400421224616
2020-08-20,1.590011910140843e-05,1.5585918001882936e-05,3.1420109952549433e-07,3.863143556366516e-07,44.574854238668316
2020-08-21,1.5870292553202606e-05,1.5594831226785726e-05,2.754613264168798e-07,3.641437497926973e-07,42.77348205044619
2020-08-22,1.5801257394428352e-05,1.5581996618962336e-05,2.192607754660158e-07,3.35167154927361e-07,43.60285320698234
2020-08-23,1.578444113396856e-05,1.5590141439886585e-05,1.9429969408197494e-07,3.0699366275828377e-07,46.382180348700835
2020-08-24,1.5747983383674713e-05,1.558698027819562e-05,1.6100310547909408e-07,2.7779555130244584e-07,46.97369428916526
2020-08-25,1.57109257141885e-05,1.558106385255256e-05,1.2986186163593778e-07,2.482088133691442e-07,44.166852932742685
2020-08-26,1.559957854266997e-05,1.5537071648609264e-05,6.250689406070564e-08,2.110684295074565e-07,43.27489516280041
2020-08-27,1.5504982273745818e-05,1.5496155437205833e-05,8.826836539984527e-09,1.706201109139621e-07,37.12310326170972
2020-08-28,1.535603354552754e-05,1.5425093222622217e-05,-6.905967709467547e-08,1.226841533122346e-07,31.90983451899318
2020-08-29,1.5284825184691016e-05,1.5385692183916137e-05,-1.0086699922512145e-07,7.79739228047634e-08,30.871230511738545
2020-08-30,1.5233554056896531e-05,1.5353534455776192e-05,-1.199803988796606e-07,3.83830584678786e-08,33.245924998699536
2020-08-31,1.5200283412266413e-05,1.532862781955579e-05,-1.2834440728937604e-07,5.037565316427672e-09,34.82705477352185
2020-09-01,1.511607996348668e-05,1.5278578425158928e-05,-1.624984616722468e-07,-2.846964008130723e-08,24.7584557085584
2020-09-02,1.5057286664065781e-05,1.5238233617165735e-05,-1.809469530999539e-07,-5.896510268503657e-08,30.357371167816467
2020-09-03,1.490800080292659e-05,1.5152951761572793e-05,-2.4495095864620267e-07,-9.61622738772698e-08,27.940095487726538
2020-09-04,1.4568758309949815e-05,1.497146826801759e-05,-4.0270995806777565e-07,-1.57471810715371e-07,17.823717930620845
2020-09-05,1.4358346798700844e-05,1.48403286545964e-05,-4.819818558955558e-07,-2.2237381975140797e-07,27.251306929776533
2020-09-06,1.4071698830093023e-05,1.4666610606311483e-05,-5.949117762184603e-07,-2.9688141104481845e-07,19.932225632927285
2020-09-07,1.3850371026453465e-05,1.4515977828542921e-05,-6.656068020894559e-07,-3.70626489253746e-07,22.55469742591778
2020-09-08,1.370102710669019e-05,1.4394767289242866e-05,-6.937401825526755e-07,-4.3524922791353195e-07,26.181766302925226
2020-09-09,1.353478580684589e-05,1.4263337020239856e-05,-7.285512133939669e-07,-4.93909625009619e-07,27.480974099226373
2020-09-10,1.3400587238694628e-05,1.4144756138285993e-05,-7.441688995913649e-07,-5.439614799259682e-07,28.069552665805574
2020-09-11,1.331080644952559e-05,1.4046404728716355e-05,-7.35598279190765e-07,-5.822888397789276e-07,32.80579276767523
2020-09-12,1.3216533794136907e-05,1.394652542951508e-05,-7.29991635378174e-07,-6.118293988987768e-07,26.959794948038407
2020-09-13,1.3160729521411965e-05,1.3865583251138022e-05,-7.048537297260572e-07,-6.30434265064233e-07,28.423091331367303
2020-09-14,1.3083545871601669e-05,1.3776209365694096e-05,-6.926634940924275e-07,-6.42880110869872e-07,26.37087669752627
2020-09-15,1.3030099140401994e-05,1.3699167347405924e-05,-6.690682070039299e-07,-6.481177300966836e-07,29.620996823657606
2020-09-16,1.301507892735247e-05,1.3642374785048454e-05,-6.272958576959837e-07,-6.439533556165436e-07,31.306064039475288
2020-09-17,1.2989978603378654e-05,1.3583823084046544e-05,-5.938444806678903e-07,-6.33931580626813e-07,35.47683861616075
2020-09-18,1.2966006117668833e-05,1.3528292296062713e-05,-5.622861783938798e-07,-6.196025001802264e-07,52.273926130883076
2020-09-19,1.2920605837501646e-05,1.3464782073878965e-05,-5.441762363773189e-07,-6.045172474196449e-07,39.60716119604556
2020-09-20,1.288633695659462e-05,1.3407972891488373e-05,-5.216359348937531e-07,-5.879409849144665e-07,55.41548054321897
2020-09-21,1.2846840619988735e-05,1.3350316437945262e-05,-5.034758179565265e-07,-5.710479515228786e-07,49.90407019202474
2020-09-22,1.2707822731199156e-05,1.3246087393864611e-05,-5.382646626654548e-07,-5.64491293751394e-07,29.11505735627776
2020-09-23,1.2607858945702143e-05,1.3158085225835275e-05,-5.502262801331314e-07,-5.616382910277415e-07,36.593488504772615
2020-09-24,1.2450043232995228e-05,1.3041342380448011e-05,-5.912991474527825e-07,-5.675704623127497e-07,28.659737729991477
2020-09-25,1.238157169497544e-05,1.2964574666034573e-05,-5.830029710591331e-07,-5.706569640620265e-07,35.49866743234
2020-09-26,1.2369169984527439e-05,1.2915418066851526e-05,-5.462480823240872e-07,-5.657751877144387e-07,43.330672416878635
2020-09-27,1.2360046370048726e-05,1.2870562394522954e-05,-5.105160244742276e-07,-5.547233550663965e-07,40.389754133569305
2020-09-28,1.2354138020568301e-05,1.2829901631849103e-05,-4.757636112808016e-07,-5.389314063092775e-07,43.626874418804256
2020-09-29,1.2313148275545185e-05,1.2774924079706062e-05,-4.6177580416087725e-07,-5.235002858795975e-07,38.43659557240869
2020-09-30,1.2291315572439716e-05,1.2730206422347067e-05,-4.388908499073513e-07,-5.065783986851483e-07,35.85617295343357
2020-10-01,1.2244128512206832e-05,1.2674976293352911e-05,-4.3084778114607906e-07,-4.914322751773344e-07,34.49615137329832
2020-10-02,1.2204227968114608e-05,1.2623850269816205e-05,-4.196223017015979e-07,-4.770702804821871e-07,34.72081348900596
2020-10-03,1.2137889571079516e-05,1.2560826426673265e-05,-4.229368555937491e-07,-4.6624359550449954e-07,34.12544177678774
2020-10-04,1.2085058663580243e-05,1.2504060667092597e-05,-4.190020035123536e-07,-4.5679527710607037e-07,33.9972296821296
2020-10-05,1.2074109943715358e-05,1.2467751875786367e-05,-3.936419320710093e-07,-4.441646080990582e-07,39.647249968438
2020-10-06,1.205017876263544e-05,1.2427070793631518e-05,-3.7689203099607754e-07,-4.3071009267846205e-07,49.48235940228869
2020-10-07,1.2023595059412035e-05,1.2386353304598318e-05,-3.6275824518628307e-07,-4.171197231800263e-07,46.08759856965523
2020-10-08,1.1986105229776133e-05,1.2341431664759826e-05,-3.55326434983693e-07,-4.047610655407597e-07,55.124549536430315
